is_bad,loan_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,dti,delinq_2yrs,credit_length,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc
0,35000, 60 months,0.117,773.44,B,B3,MORTGAGE,106000,2.83,0,8207,0,,,8,0,39002,49.6,19
0,10000, 60 months,0.135,230.05,C,C2,OWN,40000,21.63,0,14630,1,,,11,0,9422,69.3,29
0,12475, 36 months,0.06,379.69,A,A1,MORTGAGE,88000,10.04,0,16547,2,,,11,0,18064,20.7,27
1,20500, 60 months,0.19,532.24,F,F3,MORTGAGE,54889,18.63,0,9029,0,,,10,0,9048,74.9,36
0,9000, 36 months,0.06,273.76,A,A2,MORTGAGE,76000,9.08,0,8480,0,,,8,0,9606,31,29
0,30500, 60 months,0.143,713.96,C,C2,MORTGAGE,125000,17.2,0,8480,0,,,8,0,33644,62.5,29
0,9200, 60 months,0.126,207.5,C,C2,RENT,70001,17.73,0,6442,0,,,15,0,28871,72.1,26
0,12000, 60 months,0.183,306.36,F,F1,MORTGAGE,59000,10.52,0,7568,2,,,10,0,5803,63.4,16
1,7000, 60 months,0.164,171.72,E,E1,RENT,34000,24.88,0,8876,2,,,6,0,4370,95,13
0,9600, 60 months,0.077,193.1,A,A5,RENT,35000,18.71,0,9364,0,,,8,0,2898,20.1,19
0,11200, 60 months,0.058,215.44,A,A2,MORTGAGE,80000,6.63,0,7842,0,,,6,0,1641,10.7,22
0,9000, 36 months,0.111,295.12,B,B5,RENT,37000,9.47,0,8633,0,,,3,0,2908,96.9,9
0,12000, 36 months,0.104,389.3,B,B3,RENT,60000,11.9,1,11798,0,14,,7,0,15917,84.2,21
0,4350, 36 months,0.115,143.43,B,B4,MORTGAGE,124000,18.21,0,8572,3,,104,15,1,31154,62.6,36
0,25000, 60 months,0.12,393.09,B,B5,MORTGAGE,65000,14.05,0,10582,4,,,12,0,24767,42.2,26
1,11200, 36 months,0.132,378.23,C,C3,RENT,63800,4.25,0,9607,3,,,7,0,8897,19.1,7
0,15000, 60 months,0.104,321.37,B,B5,MORTGAGE,60000,15.58,0,7295,1,,,12,0,10788,55.3,27
0,10000, 36 months,0.141,342.12,E,E3,MORTGAGE,46080,25.91,0,8725,3,36,0,14,0,14554,52,32
0,7000, 36 months,0.181,253.37,F,F1,RENT,41000,7.52,0,6595,1,,,3,0,8959,97.4,8
0,2400, 36 months,0.132,81.07,D,D2,MORTGAGE,18996,24.51,0,5620,0,,,3,0,0,0,5
0,12000, 36 months,0.151,416.75,E,E4,MORTGAGE,73000,15.73,1,10306,3,6,0,18,0,22917,38.6,34
0,6600, 36 months,0.071,204.22,A,A3,MORTGAGE,48000,13.43,0,9576,1,,,13,0,11029,31.4,34
0,3200, 36 months,0.118,106.03,B,B3,RENT,54731,20.96,0,7903,0,,,8,0,16948,83.5,19
0,16000, 60 months,0.122,357.78,C,C1,MORTGAGE,40320,16.37,0,13443,1,,,6,0,8490,55.1,28
0,25000, 36 months,0.152,869.09,D,D4,OWN,2.00E+05,1.21,1,7660,0,15,,4,0,6130,54.7,13
0,1950, 36 months,0.131,65.81,C,C2,RENT,31200,15.08,0,7507,1,25,,6,0,4100,91.1,13
1,8000, 36 months,0.163,282.41,D,D1,RENT,19200,9.5,0,6320,2,29,,9,0,4837,66.3,24
0,5500, 36 months,0.086,173.86,A,A4,MORTGAGE,32400,17.37,0,13990,5,,,11,0,14163,18.4,24
0,3000, 36 months,0.107,97.72,B,B2,MORTGAGE,60000,0.5,1,13016,0,6,,3,0,102,9.3,27
0,1050, 36 months,0.085,33.15,A,A5,MORTGAGE,61000,20.12,0,7995,2,,,11,0,6195,30.5,40
0,12000, 36 months,0.149,415.46,D,D2,RENT,94140,14.17,2,8177,1,8,,10,0,20794,54.3,32
0,8000, 60 months,0.164,196.25,E,E1,MORTGAGE,150000,10.59,0,8238,1,72,93,12,1,13736,48.5,22
0,18400, 36 months,0.096,590.53,B,B1,MORTGAGE,120000,3.68,0,7050,0,,,11,0,8888,12.5,19
0,9100, 36 months,0.124,304.08,B,B4,MORTGAGE,66000,18.51,0,7721,1,,92,11,1,9947,34.1,25
0,30000, 60 months,0.12,667.19,B,B5,MORTGAGE,162500,6.85,0,12348,0,,,6,0,22595,62.8,22
1,10000, 36 months,0.078,312.22,A,A3,RENT,24000,0,0,8664,0,0,0,3,0,5028,12.1,4
1,5000, 36 months,0.107,163.08,B,B4,MORTGAGE,132996,19.1,0,11009,2,44,,18,0,19269,54.1,47
0,10000, 36 months,0.137,340.42,C,C5,RENT,96000,16.66,0,7690,5,36,,13,0,2280,13.9,25
0,5000, 36 months,0.132,169.03,C,C1,RENT,57692.16,1.44,0,5224,0,,,5,0,1801,50.4,5
0,18000, 36 months,0.105,324.84,B,B5,RENT,84000,16.67,0,9303,4,0,0,14,0,6673,32.6,35
0,30000, 60 months,0.135,690.15,C,C1,MORTGAGE,58000,22.3,0,8876,1,,,10,0,14893,44.2,28
0,20000, 60 months,0.104,428.5,B,B5,RENT,285000,6.09,0,10156,0,,,15,0,19402,29.1,31
0,12000, 60 months,0.16,291.57,C,C5,MORTGAGE,60000,11.82,1,7476,1,8,,13,0,12932,60.1,21
0,2000, 36 months,0.104,64.9,B,B1,RENT,30000,16.8,0,7415,2,60,,9,0,1555,32.4,29
0,11000, 36 months,0.139,375.15,C,C4,MORTGAGE,75000,9.95,0,10094,1,45,,22,0,15659,72.5,63
0,1500, 36 months,0.186,54.72,E,E1,RENT,18000,9.93,0,5558,0,,,2,0,6892,98.5,6
0,20000, 36 months,0.153,696.57,D,D3,RENT,65004,23.46,0,7356,3,,,7,0,13147,99.6,37
0,12000, 36 months,0.107,391.39,B,B4,RENT,85000,18.24,0,8330,1,39,,15,0,13641,28.8,27
0,6000, 36 months,0.075,186.66,A,A4,MORTGAGE,75181,18.31,0,10003,0,,,11,0,26463,37.6,30
0,3000, 36 months,0.115,98.92,B,B4,RENT,42000,3,0,6442,0,33,,3,0,3688,67.1,11
0,10000, 36 months,0.153,347.98,C,C4,RENT,64000,3.64,0,7019,3,,85,3,1,6565,69.1,10
0,4000, 36 months,0.126,134.03,D,D1,RENT,30900,22.83,0,7203,2,,97,9,1,2876,61.2,14
0,2500, 36 months,0.129,84.09,C,C1,RENT,34368,13.86,2,10948,1,7,,4,0,7565,27,17
0,11000, 36 months,0.075,342.12,A,A4,MORTGAGE,62400,22.6,0,10156,0,43,,12,0,15997,31.2,26
0,7000, 36 months,0.126,234.55,C,C2,MORTGAGE,68000,10.43,0,10551,0,34,,6,0,3821,79.6,12
1,10000, 36 months,0.135,339.31,C,C1,RENT,26400,13.95,0,6960,0,70,,7,0,8032,78,12
0,9250, 36 months,0.122,308.25,C,C1,OWN,37000,10.09,0,6351,0,44,,7,0,9718,46,10
0,5600, 36 months,0.054,168.9,A,A1,MORTGAGE,70000,18.69,0,15420,0,,,13,0,58952,23.1,24
0,3000, 36 months,0.064,91.8,A,A1,RENT,37000,13.62,0,14965,0,,,8,0,4030,28.2,17
1,1750, 36 months,0.136,59.48,C,C2,MORTGAGE,38400,16.34,0,9121,0,25,,4,0,434,43.4,15
0,9000, 36 months,0.113,295.77,B,B2,RENT,84996,7.45,0,9852,1,,,9,0,8827,34.3,17
0,23500, 36 months,0.147,615.47,C,C5,RENT,58704,20.93,0,6807,0,,,11,0,14016,61,17
0,9050, 60 months,0.205,242.45,G,G2,MORTGAGE,85000,15.4,3,8330,5,11,,8,0,1182,84.4,23
0,6000, 36 months,0.122,199.95,C,C1,MORTGAGE,109200,5.91,0,8725,0,,,6,0,3963,84.7,19
0,10000, 36 months,0.086,316.11,A,A4,MORTGAGE,88500,8.83,0,11464,0,,,13,0,75336,32.6,31
0,16000, 60 months,0.168,395.67,D,D2,MORTGAGE,120000,16.44,0,12378,0,40,,8,0,48482,88.1,25
0,33600, 60 months,0.143,786.53,C,C2,RENT,86000,20.57,0,10978,0,,,6,0,45043,57,18
0,8000, 36 months,0.143,274.45,C,C5,RENT,70000,18.48,0,10734,0,35,,21,0,7862,71.5,35
0,15000, 60 months,0.135,345.08,C,C1,RENT,50000,13.08,0,7750,3,41,,8,0,1250,9,19
0,21250, 36 months,0.103,688.18,B,B2,RENT,53000,24.09,0,8998,3,53,,7,0,13851,60.5,22
0,10000, 36 months,0.06,304.18,A,A2,RENT,84000,17.17,0,9972,3,,,9,0,3001,31.9,21
1,25000, 36 months,0.093,798.84,B,B3,RENT,1.00E+05,1.57,0,11252,5,28,0,9,0,17,0.1,15
0,4500, 60 months,0.178,113.79,F,F1,MORTGAGE,60000,22,0,8572,7,33,,20,0,9820,59.2,46
1,4000, 36 months,0.127,134.27,C,C1,RENT,48804,8.73,0,8421,3,69,,6,0,3000,53.6,14
0,7000, 36 months,0.201,260.53,G,G5,RENT,30000,10.44,0,5012,4,,88,10,1,6402,80,11
1,8000, 36 months,0.153,278.39,C,C4,OWN,108000,12.48,0,7081,1,,,12,0,10957,81.8,19
0,2000, 36 months,0.15,69.3,D,D2,MORTGAGE,36000,20.8,0,7203,0,,,12,0,1822,56.9,17
0,18000, 36 months,0.163,635.41,D,D1,OWN,140000,21.8,0,7781,1,,,14,0,34809,90.2,35
1,11500, 60 months,0.156,277.1,D,D3,MORTGAGE,71000,24.66,0,7172,0,,,10,0,31452,84.1,14
0,3000, 36 months,0.071,92.7,A,A1,RENT,38000,16.8,0,7537,2,,,8,0,4088,15,19
0,30000, 60 months,0.168,741.88,E,E2,RENT,65000,19.27,0,8786,1,,,13,0,21191,77.9,52
0,5375, 36 months,0.122,164.91,B,B5,MORTGAGE,22000,22.8,0,9821,0,66,,12,0,10128,46,20
0,8000, 36 months,0.075,248.88,A,A4,MORTGAGE,45000,13.95,0,8056,1,,,7,0,10891,26.9,17
0,10750, 36 months,0.122,358.24,C,C1,MORTGAGE,78750,13.33,0,12835,3,31,,12,0,12601,36.6,22
0,4500, 36 months,0.08,141.02,A,A3,RENT,20004,13.74,0,14904,0,,,9,0,3223,4,28
1,5500, 36 months,0.149,190.42,D,D2,RENT,21700,18.3,0,4920,0,,,9,0,7637,58.3,11
0,10000, 36 months,0.058,303.27,A,A2,OWN,50000,16.22,0,7507,0,,,7,0,9669,27.2,22
0,6000, 36 months,0.146,206.86,D,D1,RENT,45000,16.67,0,6442,2,,,16,0,7367,79.8,20
0,5100, 36 months,0.119,169.06,B,B5,RENT,47133,0.97,1,5346,0,23,,7,0,1366,17.8,11
0,10000, 36 months,0.142,342.66,E,E1,MORTGAGE,35400,7.63,0,9121,0,,105,8,1,5957,82.7,16
1,8875, 36 months,0.079,277.71,A,A4,MORTGAGE,58044,19.43,0,8177,3,,,11,0,11540,43.2,30
0,6400, 36 months,0.06,194.68,A,A2,MORTGAGE,90000,11.43,0,10033,0,62,,13,0,8442,39.1,22
0,3000, 36 months,0.135,101.77,C,C4,RENT,41000,5.21,0,10003,0,,108,6,1,5805,80.6,9
0,20000, 60 months,0.156,294.57,D,D3,MORTGAGE,135200,11.83,0,8998,6,44,,15,0,10592,13.3,31
0,4000, 36 months,0.074,124.24,A,A2,RENT,36000,10.43,0,7629,0,,,6,0,2063,12.1,13
0,14400, 36 months,0.127,483.05,B,B5,RENT,135000,12.74,0,9729,0,45,,13,0,8762,88.9,25
0,13250, 60 months,0.173,331.23,D,D3,RENT,26000,10.89,0,5224,3,,,8,0,9138,59.7,18
0,12825, 60 months,0.168,317.16,E,E2,RENT,30000,19.88,0,6654,1,75,,10,0,10338,40.5,16
0,3150, 36 months,0.11,103.12,B,B3,RENT,15300,19.76,0,6807,0,,,5,0,9316,76.4,9
0,6000, 36 months,0.132,202.81,C,C2,RENT,43000,22.32,0,6442,0,,,5,0,7115,76.5,5
0,24000, 36 months,0.11,785.62,B,B3,RENT,78000,12.35,0,11951,0,,,7,0,21096,79,18
0,15000, 60 months,0.135,345.08,C,C2,RENT,105000,17.03,0,8817,0,,,18,0,24118,67.4,29
0,3000, 36 months,0.139,102.42,C,C4,MORTGAGE,2.00E+05,5.35,1,9548,1,12,91,10,1,5415,12.8,20
1,18000, 60 months,0.176,452.98,D,D4,RENT,36000,10.33,0,6442,0,52,,5,0,13905,35.1,12
1,4200, 60 months,0.104,89.99,B,B5,OWN,44500,20.68,0,9364,0,74,,6,0,4508,59.3,20
1,18500, 36 months,0.132,624.75,C,C3,OWN,55000,21.67,0,8603,1,,,12,0,24983,63.7,26
0,24250, 36 months,0.125,811.56,B,B5,OWN,101000,14.3,0,8695,0,,,5,0,33098,83.8,18
0,20000, 36 months,0.17,713.49,E,E3,RENT,180000,10.9,0,9151,2,,43,10,1,51497,90.3,16
0,10000, 36 months,0.077,311.8,A,A5,RENT,110000,9.17,0,6716,1,,,10,0,7248,38.3,23
1,25000, 60 months,0.132,400.25,C,C1,MORTGAGE,49068,12.18,0,11009,0,,,5,0,24666,57.8,12
0,12000, 36 months,0.066,368.45,A,A2,RENT,45000,9.89,0,7690,0,,,10,0,14924,60.9,31
1,5000, 36 months,0.135,169.63,C,C3,MORTGAGE,30000,13.44,0,7934,1,,,20,0,7168,26.4,36
0,5600, 36 months,0.153,195.04,D,D3,RENT,24000,20.05,0,6138,5,59,,14,0,2426,75.8,25
0,15000, 60 months,0.19,389.36,E,E2,MORTGAGE,86945,10.72,1,9791,3,5,85,6,1,5658,72.9,18
0,12000, 36 months,0.114,394.94,B,B5,MORTGAGE,48000,13.18,0,13016,1,,89,10,1,12844,54,21
0,21200, 60 months,0.176,533.51,D,D4,MORTGAGE,47000,24.05,0,9607,1,,,6,0,21112,80.9,28
0,25000, 36 months,0.104,811.15,B,B1,RENT,74400,19.6,0,10094,0,,,8,0,19536,31.4,29
1,8000, 60 months,0.131,182.28,C,C2,RENT,135996,6.1,1,12409,1,15,,5,0,20486,84.7,11
1,25000, 60 months,0.143,585.22,C,C2,RENT,60000,20.68,0,9699,0,,,9,0,19945,64.6,20
0,25000, 60 months,0.134,573.32,C,C4,MORTGAGE,92000,21.08,0,12894,0,,,15,0,25784,40.9,38
0,10000, 36 months,0.062,194.44,A,A3,MORTGAGE,45000,0.77,1,9668,3,5,,7,0,736,4.5,18
0,7000, 36 months,0.077,218.26,A,A5,RENT,38000,0.32,0,14204,0,63,,4,0,460,5.1,21
0,20000, 60 months,0.131,455.68,C,C2,MORTGAGE,98000,16.48,0,12470,0,,,15,0,18711,50.3,41
0,8000, 36 months,0.115,263.78,B,B4,MORTGAGE,62500,15.01,0,8026,0,,,12,0,11316,69,20
0,10200, 36 months,0.079,319.17,A,A4,MORTGAGE,65000,16.98,0,7476,0,,,13,0,23338,38.4,27
1,3250, 60 months,0.12,72.28,B,B5,MORTGAGE,48000,13.2,0,6229,0,,63,8,1,2670,38.7,13
1,22750, 60 months,0.189,589.03,F,F4,MORTGAGE,68000,23.59,0,7415,2,,,14,0,7817,35.2,28
0,13600, 60 months,0.127,307.29,B,B5,RENT,62000,11.98,0,7568,2,,,11,0,16902,53.5,35
0,7000, 36 months,0.089,222.21,B,B1,RENT,52000,1.66,0,7142,1,38,,6,0,2594,39.3,9
0,12000, 60 months,0.13,272.98,C,C1,RENT,36000,23.67,0,7384,1,,,15,0,7385,51.6,22
0,4000, 36 months,0.071,123.76,A,A3,MORTGAGE,250000,2.77,0,9182,1,,,17,0,1002,2.4,47
0,9800, 36 months,0.093,313.08,A,A4,MORTGAGE,34000,22.62,0,11129,0,,,14,0,16248,23.9,48
0,25000, 60 months,0.143,585.22,C,C2,MORTGAGE,117000,12.71,0,17491,1,,,12,0,29323,72.6,39
0,12000, 36 months,0.11,392.83,B,B4,RENT,60000,15.44,0,7537,0,,,6,0,13309,73.5,19
0,4750, 36 months,0.136,161.45,C,C2,MORTGAGE,19200,3.63,0,5408,1,,,4,0,2111,44,7
0,15000, 60 months,0.173,374.97,D,D3,MORTGAGE,70000,14.83,0,10734,1,55,,11,0,14344,59.3,30
0,8575, 36 months,0.075,266.77,A,A4,RENT,32400,5.26,0,7934,0,,,8,0,5079,37.9,24
1,6000, 36 months,0.11,196.41,B,B3,MORTGAGE,52000,11.98,1,5408,0,18,,8,0,3255,72.3,12
0,2500, 36 months,0.11,81.84,B,B3,MORTGAGE,22800,12.95,0,5834,1,,,6,0,8063,84.9,8
0,5000, 36 months,0.054,150.8,A,A1,MORTGAGE,53000,27.4,0,15178,0,,,13,0,2983,10.2,36
0,10800, 60 months,0.164,264.94,E,E1,RENT,45000,20.67,0,7050,1,61,,6,0,5784,86.3,26
0,15000, 36 months,0.136,509.83,C,C2,RENT,70000,8.19,0,8177,0,,,9,0,10411,56,21
0,26000, 36 months,0.143,892.04,C,C2,RENT,85000,22.79,1,7568,0,17,,9,0,19271,73.6,17
0,3500, 36 months,0.073,108.54,A,A4,MORTGAGE,75996,15.54,0,11129,0,,,12,0,41602,77.2,26
0,10000, 60 months,0.14,232.58,C,C3,RENT,47000,14.86,0,7050,4,,,9,0,5188,24.1,13
0,5000, 36 months,0.138,170.41,D,D4,MORTGAGE,77000,14.01,0,7537,2,,,16,0,22458,66.4,21
1,10000, 60 months,0.164,245.32,E,E1,RENT,53000,10.71,1,8207,1,6,,12,0,11470,47.6,19
0,8400, 36 months,0.06,255.66,A,A1,OWN,45500,6.57,0,13381,0,,,5,0,1494,8.4,7
0,10000, 36 months,0.117,330.76,B,B3,MORTGAGE,145000,10.65,0,6716,0,,,13,0,18869,77,25
0,6000, 36 months,0.135,203.59,C,C1,MORTGAGE,22500,8.32,0,5650,1,42,,5,0,5552,81.6,10
0,20000, 60 months,0.165,304.52,E,E1,RENT,43656,6.51,0,7325,1,,,4,0,3446,86.1,12
0,8000, 36 months,0.096,256.76,A,A5,RENT,45000,1.28,0,6960,0,,,5,0,25,0.1,11
0,10000, 36 months,0.089,317.54,A,A5,RENT,36996,18.46,0,6229,2,,,4,0,4527,68.6,14
0,15000, 36 months,0.069,462.54,A,A5,MORTGAGE,62500,2.5,0,9426,1,61,,7,0,5526,43.2,12
0,7000, 36 months,0.089,222.41,A,A5,MORTGAGE,120000,9.44,0,8207,0,60,,9,0,7124,31,35
1,3200, 36 months,0.079,100.13,A,A4,MORTGAGE,48000,27.15,0,10978,0,,,7,0,27919,74.8,29
0,25000, 60 months,0.143,585.22,C,C2,MORTGAGE,129996,18.62,0,10764,3,,,14,0,45086,45.4,36
0,1400, 36 months,0.148,48.42,D,D3,MORTGAGE,54000,23.96,0,9913,3,33,,10,0,7760,98.5,21
0,3000, 36 months,0.07,92.62,A,A3,OWN,32000,23.44,0,8572,1,,,11,0,1545,4.1,41
0,15000, 36 months,0.106,488.4,B,B3,RENT,37000,19.72,0,7476,0,,,7,0,4387,57,17
0,2100, 36 months,0.122,69.97,B,B5,RENT,24000,19.35,0,17734,0,37,,6,0,0,0,18
0,4500, 36 months,0.075,140,A,A4,MORTGAGE,36000,13.9,0,7050,0,,,10,0,387,2.5,26
0,10725, 36 months,0.132,362.19,C,C3,RENT,55000,12.09,0,6654,2,,,17,0,20854,49.3,27
0,14000, 36 months,0.11,458.28,B,B3,MORTGAGE,140400,13.23,0,11343,0,,,10,0,29294,69.6,19
0,5000, 60 months,0.107,108.07,B,B4,OWN,24000,23.1,0,8177,0,,,3,0,7286,39.6,9
0,10200, 60 months,0.104,218.54,B,B5,MORTGAGE,32500,5.8,0,6960,0,,,2,0,68973,36.88,9
0,6000, 36 months,0.075,186.67,A,A4,MORTGAGE,75000,11.95,0,9972,0,,,11,0,63278,61,23
0,4800, 36 months,0.096,154.06,A,A5,MORTGAGE,129996,7.38,0,10003,1,,,10,0,27399,41.1,20
0,5000, 36 months,0.075,155.51,A,A4,RENT,36100,24.72,0,7568,0,69,,10,0,8546,18.4,20
0,24000, 36 months,0.118,795.22,B,B3,OWN,150000,7.06,0,15847,0,,,10,0,346,0.7,16
0,7000, 36 months,0.058,212.29,A,A2,MORTGAGE,96000,20.26,0,12164,0,,,8,0,5438,60.4,22
0,13575, 60 months,0.135,312.29,C,C2,MORTGAGE,80400,12.61,0,8876,2,79,,11,0,38279,72.5,32
0,5000, 36 months,0.111,164.02,B,B1,RENT,30000,14.48,0,7234,0,,,4,0,135,1.8,4
0,9250, 36 months,0.086,292.4,A,A4,RENT,24996,22.9,0,6351,1,,,11,0,3803,11.7,31
0,5000, 36 months,0.1,161.32,B,B1,RENT,47000,2.55,0,7081,0,48,,8,0,4402,26.8,20
0,2500, 36 months,0.104,81.11,B,B3,MORTGAGE,57744,15.77,0,7812,2,,,7,0,5916,68.8,22
0,8000, 36 months,0.115,263.78,B,B4,RENT,83500,4.8,1,6746,1,12,,4,0,4086,34,13
0,21600, 36 months,0.126,723.74,D,D1,MORTGAGE,125000,16.94,0,8817,3,,,21,0,167006,53.5,40
0,25000, 36 months,0.179,902.06,G,G5,MORTGAGE,350000,17.64,0,9121,14,0,0,17,0,44827,80.4,37
0,24000, 36 months,0.157,839.67,D,D4,MORTGAGE,325000,5.32,1,17826,4,13,,10,0,388892,6.1,25
0,9000, 36 months,0.107,293.16,B,B2,RENT,52000,9.65,0,7142,0,39,,4,0,9330,72.9,11
0,6000, 36 months,0.153,208.79,C,C4,MORTGAGE,35900,15.38,0,7934,3,47,28,6,1,760,69.1,19
0,17000, 36 months,0.135,576.82,C,C1,OWN,43200,13.47,0,9638,0,,,7,0,14264,42.6,15
0,4500, 36 months,0.104,145.99,B,B3,MORTGAGE,86000,3.87,0,8511,0,,94,8,1,8697,94.5,13
0,15000, 36 months,0.131,506.18,C,C2,MORTGAGE,110004,12.5,0,17065,6,,,19,0,33112,66.9,55
0,600, 36 months,0.115,19.8,C,C5,RENT,5000,4.8,0,5681,3,0,0,4,0,228,19,4
0,6400, 36 months,0.127,214.69,B,B5,RENT,35000,14.33,0,6076,1,,,15,0,6886,69.6,18
0,13000, 60 months,0.115,285.84,B,B4,OWN,55000,11.89,0,8268,1,,89,12,1,9817,33.8,27
1,20000, 60 months,0.168,495.12,E,E2,MORTGAGE,50400,4.24,0,6746,1,43,,7,0,6220,33.3,12
0,10250, 36 months,0.054,309.14,A,A1,MORTGAGE,80000,11.41,0,9517,0,,,13,0,8160,9.4,29
0,18000, 60 months,0.11,253.25,B,B4,MORTGAGE,45000,19.31,0,9821,0,,,10,0,20379,69.3,37
0,2100, 36 months,0.075,65.34,A,A3,RENT,8000,7.5,0,7903,0,,,4,0,1127,10.3,6
0,7500, 36 months,0.15,259.85,D,D2,RENT,90000,17.6,0,11099,0,46,,17,0,16517,31.2,38
0,20000, 60 months,0.239,574.32,G,G4,MORTGAGE,135000,9.47,2,9364,0,7,,5,0,11168,98.8,26
0,11200, 36 months,0.145,385.52,E,E2,MORTGAGE,76000,20.02,0,8603,6,0,88,18,1,7327,50.9,40
0,7350, 36 months,0.148,254.04,C,C4,MORTGAGE,53000,21.55,0,15573,1,32,,9,0,31250,71.7,27
0,4500, 36 months,0.115,148.38,B,B4,RENT,24000,3.7,1,7507,0,4,,6,0,846,25.6,8
0,17600, 60 months,0.168,435.71,E,E2,MORTGAGE,72000,17.67,0,9426,0,,104,7,1,20057,95.5,24
0,14000, 36 months,0.11,458.28,B,B3,MORTGAGE,59000,16.92,1,8633,0,6,,16,0,14217,17.8,39
0,7500, 36 months,0.075,233.34,A,A3,MORTGAGE,55000,4.17,0,8756,0,,90,11,1,6230,24.8,20
0,7000, 60 months,0.142,163.5,C,C5,RENT,59000,20.87,0,8511,1,,,9,0,11958,79.7,22
0,3200, 36 months,0.127,107.33,C,C1,MORTGAGE,37344,14.11,0,7507,3,30,,11,0,5486,39.5,23
0,20000, 60 months,0.186,514.86,E,E1,RENT,87000,9.31,2,10825,1,9,,7,0,20970,88.4,32
0,10000, 36 months,0.077,312.19,A,A3,MORTGAGE,85000,0.17,0,10764,0,39,,9,0,2994,9.5,37
0,12500, 36 months,0.107,407.17,B,B2,RENT,31000,21.02,0,7842,1,,,5,0,1365,42.7,8
1,15000, 36 months,0.117,495.79,C,C3,RENT,36000,5.17,1,9273,2,16,0,2,0,1340,53.6,16
0,1200, 36 months,0.127,40.28,C,C1,RENT,4200,4.29,1,5285,0,9,,4,0,63,7.9,5
1,4500, 36 months,0.135,152.69,C,C2,RENT,60000,23.02,0,7264,2,37,,9,0,1875,34.1,27
1,20000, 60 months,0.175,502.34,D,D5,MORTGAGE,48500,13.86,0,10306,2,61,,11,0,10002,18.7,38
0,35000, 60 months,0.173,578.71,D,D3,MORTGAGE,208000,7.94,0,10306,0,24,,11,0,3761,23.5,79
1,25000, 60 months,0.136,355.81,C,C2,RENT,60000,22.34,0,10764,0,,,5,0,22951,42.5,36
1,4000, 36 months,0.124,133.55,D,D1,RENT,50000,8.66,0,11708,1,25,88,13,1,9380,44.1,24
0,14000, 36 months,0.175,502.7,E,E4,RENT,95000,9.37,0,7325,0,,,3,0,13522,98,3
0,18000, 60 months,0.206,483.13,F,F2,MORTGAGE,110000,10.24,1,9607,1,7,,11,0,14351,90.8,52
0,15000, 36 months,0.11,491.01,B,B3,RENT,40000,11.34,0,6838,0,,,8,0,12897,85.4,20
0,4000, 36 months,0.16,140.63,D,D5,RENT,67000,14.61,0,9211,1,,,3,0,1478,73.9,18
1,9000, 36 months,0.122,299.84,B,B5,RENT,35000,23.17,0,8998,0,55,104,12,1,3723,39.4,33
0,13650, 36 months,0.075,424.67,A,A4,MORTGAGE,35000,17.14,0,8998,0,,,5,0,5363,17.8,12
0,12000, 36 months,0.073,372.12,A,A4,MORTGAGE,140000,9.46,0,11221,0,,,9,0,100796,49.1,29
0,4000, 36 months,0.073,124.04,A,A4,OWN,35000,28.8,0,8542,0,,,13,0,29358,69.1,18
1,4500, 36 months,0.13,151.58,C,C3,MORTGAGE,50000,3.34,1,6838,3,12,,4,0,3940,85.7,15
0,5000, 36 months,0.096,160.45,B,B3,RENT,17720.09,12.19,0,6046,0,,,5,0,971,42.2,6
0,8000, 60 months,0.176,201.24,E,E4,RENT,42600,5.46,0,5834,3,,,3,0,7469,56.6,9
1,13225, 60 months,0.197,348.11,E,E5,MORTGAGE,40000,24.33,0,15938,0,30,,11,0,30003,90.4,28
0,7000, 36 months,0.124,233.91,B,B4,MORTGAGE,82000,12,0,6899,1,79,,6,0,25334,71.6,31
0,1800, 36 months,0.125,60.24,B,B5,RENT,28000,15.21,0,6930,2,32,,12,0,4293,66,19
0,4125, 60 months,0.188,106.53,E,E3,RENT,10020,6.35,0,5346,1,,,2,0,2584,44.6,3
0,27000, 36 months,0.117,893.06,B,B3,MORTGAGE,130000,8.13,0,8177,1,,,7,0,14090,70.1,31
1,12000, 36 months,0.096,385.14,A,A5,MORTGAGE,72800,9.26,0,7356,0,52,,10,0,4087,23.4,28
0,14000, 36 months,0.127,469.63,B,B5,RENT,75000,20.19,0,7599,1,,,16,0,9284,76.1,40
0,16000, 36 months,0.136,543.82,C,C2,MORTGAGE,75000,24.37,0,8907,0,,,9,0,18878,44.8,18
1,8000, 36 months,0.146,275.81,D,D1,RENT,61000,12.59,0,6473,1,28,65,9,1,15183,70.3,14
1,10000, 36 months,0.16,351.38,C,C5,MORTGAGE,80000,24.22,0,8207,1,,,8,0,31162,89.5,14
0,10000, 36 months,0.085,315.63,A,A5,MORTGAGE,240000,2.85,0,11313,3,55,,10,0,2340,8.7,38
0,5600, 36 months,0.079,175.23,A,A4,RENT,70000,5.23,1,6685,0,11,,17,0,57176,12.1,26
0,6000, 36 months,0.06,182.62,A,A1,RENT,31000,14.09,0,7873,0,,,7,0,6458,45.5,24
0,14400, 60 months,0.135,331.27,C,C2,MORTGAGE,1.00E+05,0.64,0,9273,5,44,,11,0,3325,7.9,50
0,6500, 36 months,0.11,212.64,B,B1,RENT,59000,13.38,0,6442,1,,,6,0,6678,48.4,11
